signal shape:torch.Size([256, 2048, 1])
label shape:torch.Size([256, 512])
training: epoch 0, step 200, loss 478.974486, time: 3.358
training: epoch 170, step 5800, loss 30.915731, time: 3.390
training: epoch 170, step 6000, loss 30.933156, time: 3.388
training: epoch 170, step 6200, loss 30.932125, time: 3.387
training: epoch 170, step 6400, loss 30.961947, time: 3.392
training: epoch 170, step 6600, loss 30.942923, time: 3.391
training: epoch 170, step 6800, loss 30.958398, time: 3.391
training: epoch 170, step 7000, loss 30.971620, time: 3.388
training: epoch 170, step 7200, loss 30.974288, time: 3.392
training: epoch 170, step 7400, loss 30.963690, time: 3.391
training: epoch 170, step 7600, loss 30.982212, time: 3.391
training: epoch 170, step 7800, loss 30.982019, time: 3.393
training: epoch 170, step 7849, loss 30.983278, time: 0.832
validate: epoch 170, loss 35.415413, charcter error 6.331 time: 4.021
training: epoch 171, step 200, loss 30.390877, time: 3.349
training: epoch 171, step 400, loss 30.448935, time: 3.467
training: epoch 171, step 600, loss 30.648773, time: 3.504
training: epoch 171, step 800, loss 30.618825, time: 3.546
training: epoch 171, step 1000, loss 30.563667, time: 3.536
training: epoch 171, step 1200, loss 30.498807, time: 3.509
training: epoch 171, step 1400, loss 30.616566, time: 3.496
training: epoch 171, step 1600, loss 30.563593, time: 3.531
training: epoch 171, step 1800, loss 30.715320, time: 3.515
training: epoch 171, step 2000, loss 30.700004, time: 3.504
training: epoch 171, step 2200, loss 30.707414, time: 3.504
training: epoch 171, step 2400, loss 30.667917, time: 3.497
training: epoch 171, step 2600, loss 30.747688, time: 3.578
training: epoch 171, step 2800, loss 30.777749, time: 3.561
training: epoch 171, step 3000, loss 30.769535, time: 3.476
training: epoch 171, step 3200, loss 30.797291, time: 3.435
training: epoch 171, step 3400, loss 30.807719, time: 3.428
training: epoch 171, step 3600, loss 30.833655, time: 3.416
training: epoch 171, step 3800, loss 30.801089, time: 3.409
training: epoch 171, step 4000, loss 30.794682, time: 3.411
training: epoch 171, step 4200, loss 30.800985, time: 3.409
training: epoch 171, step 4400, loss 30.809406, time: 3.406
training: epoch 171, step 4600, loss 30.837390, time: 3.401
training: epoch 171, step 4800, loss 30.837171, time: 3.401
training: epoch 171, step 5000, loss 30.834003, time: 3.397
training: epoch 171, step 5200, loss 30.857632, time: 3.393
training: epoch 171, step 5400, loss 30.859589, time: 3.393
training: epoch 171, step 5600, loss 30.860612, time: 3.393
training: epoch 171, step 5800, loss 30.845607, time: 3.394
training: epoch 171, step 6000, loss 30.843859, time: 3.393
training: epoch 171, step 6200, loss 30.850836, time: 3.394
training: epoch 171, step 6400, loss 30.827361, time: 3.390
training: epoch 171, step 6600, loss 30.825025, time: 3.392
training: epoch 171, step 6800, loss 30.825022, time: 3.390
training: epoch 171, step 7000, loss 30.846969, time: 3.390
training: epoch 171, step 7200, loss 30.860254, time: 3.391
training: epoch 171, step 7400, loss 30.827877, time: 3.392
training: epoch 171, step 7600, loss 30.830601, time: 3.392
training: epoch 171, step 7800, loss 30.855555, time: 3.393
training: epoch 171, step 7849, loss 30.852800, time: 0.832
validate: epoch 171, loss 35.206271, charcter error 6.311 time: 4.034
training: epoch 172, step 200, loss 30.471729, time: 3.336
training: epoch 172, step 400, loss 30.702040, time: 3.377
training: epoch 172, step 600, loss 31.087233, time: 3.385
training: epoch 172, step 800, loss 31.045816, time: 3.387
training: epoch 172, step 1000, loss 31.128613, time: 3.388
training: epoch 172, step 1200, loss 31.127655, time: 3.388
training: epoch 172, step 1400, loss 31.049924, time: 3.388
training: epoch 172, step 1600, loss 31.066226, time: 3.387
training: epoch 172, step 1800, loss 31.092482, time: 3.391
training: epoch 172, step 2000, loss 31.112442, time: 3.389
training: epoch 172, step 2200, loss 31.025917, time: 3.390
training: epoch 172, step 2400, loss 31.026992, time: 3.392
training: epoch 172, step 2600, loss 30.952197, time: 3.389
training: epoch 172, step 2800, loss 30.905800, time: 3.384
training: epoch 172, step 3000, loss 30.922787, time: 3.384
training: epoch 172, step 3200, loss 30.952947, time: 3.387
training: epoch 172, step 3400, loss 30.941544, time: 3.395
training: epoch 172, step 3600, loss 30.960544, time: 3.411
training: epoch 172, step 3800, loss 30.950044, time: 3.501
training: epoch 172, step 4000, loss 30.877773, time: 3.458
training: epoch 172, step 4200, loss 30.853752, time: 3.477
training: epoch 172, step 4400, loss 30.897335, time: 3.487
training: epoch 172, step 4600, loss 30.887343, time: 3.509
training: epoch 172, step 4800, loss 30.890630, time: 3.513
training: epoch 172, step 5000, loss 30.864607, time: 3.450
training: epoch 172, step 5200, loss 30.837707, time: 3.450
training: epoch 172, step 5400, loss 30.834851, time: 3.470
training: epoch 172, step 5600, loss 30.802578, time: 3.477
training: epoch 172, step 5800, loss 30.774988, time: 3.503
training: epoch 172, step 6000, loss 30.813631, time: 3.512
training: epoch 172, step 6200, loss 30.829759, time: 3.477
training: epoch 172, step 6400, loss 30.828848, time: 3.505
training: epoch 172, step 6600, loss 30.823366, time: 3.483
training: epoch 172, step 6800, loss 30.833748, time: 3.426
training: epoch 172, step 7000, loss 30.836446, time: 3.393
training: epoch 172, step 7200, loss 30.839523, time: 3.411
training: epoch 172, step 7400, loss 30.876547, time: 3.430
training: epoch 172, step 7600, loss 30.870800, time: 3.461
training: epoch 172, step 7800, loss 30.876990, time: 3.460
training: epoch 172, step 7849, loss 30.884476, time: 0.851
validate: epoch 172, loss 35.212744, charcter error 6.297 time: 4.027
training: epoch 173, step 200, loss 30.442972, time: 3.450
training: epoch 173, step 400, loss 30.349812, time: 3.457
training: epoch 173, step 600, loss 30.502522, time: 3.455
training: epoch 173, step 800, loss 30.454759, time: 3.439
training: epoch 173, step 1000, loss 30.547331, time: 3.446
training: epoch 173, step 1200, loss 30.669226, time: 3.460
training: epoch 173, step 1400, loss 30.767268, time: 3.453
training: epoch 173, step 1600, loss 30.844499, time: 3.459
training: epoch 173, step 1800, loss 30.879163, time: 3.469
training: epoch 173, step 2000, loss 30.858127, time: 3.451
training: epoch 173, step 2200, loss 30.881259, time: 3.429
training: epoch 173, step 2400, loss 30.890358, time: 3.439
training: epoch 173, step 2600, loss 30.927523, time: 3.444
training: epoch 173, step 2800, loss 30.921573, time: 3.433
training: epoch 173, step 3000, loss 30.975108, time: 3.445
training: epoch 173, step 3200, loss 30.844140, time: 3.440
training: epoch 173, step 3400, loss 30.907075, time: 3.491
training: epoch 173, step 3600, loss 30.879217, time: 3.599
training: epoch 173, step 3800, loss 30.856738, time: 3.497
training: epoch 173, step 4000, loss 30.835224, time: 3.475
training: epoch 173, step 4200, loss 30.800439, time: 3.489
training: epoch 173, step 4400, loss 30.798645, time: 3.473
training: epoch 173, step 4600, loss 30.816145, time: 3.451
training: epoch 173, step 4800, loss 30.781020, time: 3.448
training: epoch 173, step 5000, loss 30.832741, time: 3.459
training: epoch 173, step 5200, loss 30.831137, time: 3.479
training: epoch 173, step 5400, loss 30.821322, time: 3.448
training: epoch 173, step 5600, loss 30.776062, time: 3.432
training: epoch 173, step 5800, loss 30.791502, time: 3.423
training: epoch 173, step 6000, loss 30.778291, time: 3.408
training: epoch 173, step 6200, loss 30.786577, time: 3.408
training: epoch 173, step 6400, loss 30.795870, time: 3.403
training: epoch 173, step 6600, loss 30.772633, time: 3.401
training: epoch 173, step 6800, loss 30.801885, time: 3.398
training: epoch 173, step 7000, loss 30.790933, time: 3.394
training: epoch 173, step 7200, loss 30.786465, time: 3.394
training: epoch 173, step 7400, loss 30.799595, time: 3.394
training: epoch 173, step 7600, loss 30.813799, time: 3.392
training: epoch 173, step 7800, loss 30.830986, time: 3.396
training: epoch 173, step 7849, loss 30.831863, time: 0.832
validate: epoch 173, loss 35.399794, charcter error 6.338 time: 4.041
training: epoch 174, step 200, loss 31.352979, time: 3.348
training: epoch 174, step 400, loss 31.121760, time: 3.386
training: epoch 174, step 600, loss 31.133078, time: 3.392
training: epoch 174, step 800, loss 30.783262, time: 3.392
training: epoch 174, step 1000, loss 30.811082, time: 3.394
training: epoch 174, step 1200, loss 30.770403, time: 3.392
training: epoch 174, step 1400, loss 30.608682, time: 3.391
training: epoch 174, step 1600, loss 30.485299, time: 3.391
training: epoch 174, step 1800, loss 30.706269, time: 3.394
training: epoch 174, step 2000, loss 30.592939, time: 3.392
training: epoch 174, step 2200, loss 30.604295, time: 3.393
training: epoch 174, step 2400, loss 30.602421, time: 3.399
training: epoch 174, step 2600, loss 30.637461, time: 3.395
training: epoch 174, step 2800, loss 30.658727, time: 3.394
training: epoch 174, step 3000, loss 30.618295, time: 3.399
training: epoch 174, step 3200, loss 30.577990, time: 3.394
training: epoch 174, step 3400, loss 30.619526, time: 3.398
training: epoch 174, step 3600, loss 30.658097, time: 3.401
training: epoch 174, step 3800, loss 30.690971, time: 3.400
training: epoch 174, step 4000, loss 30.698982, time: 3.396
training: epoch 174, step 4200, loss 30.727341, time: 3.399
training: epoch 174, step 4400, loss 30.772512, time: 3.401
training: epoch 174, step 4600, loss 30.782033, time: 3.402
training: epoch 174, step 4800, loss 30.799773, time: 3.405
training: epoch 174, step 5000, loss 30.775800, time: 3.397
training: epoch 174, step 5200, loss 30.744066, time: 3.397
training: epoch 174, step 5400, loss 30.804102, time: 3.405
training: epoch 174, step 5600, loss 30.805118, time: 3.398
training: epoch 174, step 5800, loss 30.809733, time: 3.403
training: epoch 174, step 6000, loss 30.781887, time: 3.404
training: epoch 174, step 6200, loss 30.787236, time: 3.409
training: epoch 174, step 6400, loss 30.799189, time: 3.409
training: epoch 174, step 6600, loss 30.799261, time: 3.403
training: epoch 174, step 6800, loss 30.787934, time: 3.403
training: epoch 174, step 7000, loss 30.768304, time: 3.404
training: epoch 174, step 7200, loss 30.761226, time: 3.403
training: epoch 174, step 7400, loss 30.768839, time: 3.413
training: epoch 174, step 7600, loss 30.756837, time: 3.408
training: epoch 174, step 7800, loss 30.757603, time: 3.407
training: epoch 174, step 7849, loss 30.748777, time: 0.836
validate: epoch 174, loss 35.091389, charcter error 6.293 time: 4.023
training: epoch 175, step 200, loss 29.583832, time: 3.351
training: epoch 175, step 400, loss 30.432682, time: 3.399
training: epoch 175, step 600, loss 30.600651, time: 3.404
training: epoch 175, step 800, loss 30.926152, time: 3.409
training: epoch 175, step 1000, loss 30.915337, time: 3.408
training: epoch 175, step 1200, loss 30.943919, time: 3.409
training: epoch 175, step 1400, loss 30.926654, time: 3.406
training: epoch 175, step 1600, loss 31.073727, time: 3.405
training: epoch 175, step 1800, loss 31.068463, time: 3.404
training: epoch 175, step 2000, loss 31.035640, time: 3.403
training: epoch 175, step 2200, loss 31.014089, time: 3.403
training: epoch 175, step 2400, loss 30.995580, time: 3.400
training: epoch 175, step 2600, loss 31.031584, time: 3.406
training: epoch 175, step 2800, loss 31.068856, time: 3.409
training: epoch 175, step 3000, loss 31.028262, time: 3.405
training: epoch 175, step 3200, loss 31.093891, time: 3.406
training: epoch 175, step 3400, loss 31.131566, time: 3.407
training: epoch 175, step 3600, loss 31.059610, time: 3.404
training: epoch 175, step 3800, loss 31.041413, time: 3.403
training: epoch 175, step 4000, loss 31.009376, time: 3.403
training: epoch 175, step 4200, loss 31.033002, time: 3.407
training: epoch 175, step 4400, loss 31.015924, time: 3.407
training: epoch 175, step 4600, loss 30.975137, time: 3.406
training: epoch 175, step 4800, loss 30.942408, time: 3.404
training: epoch 175, step 5000, loss 30.901416, time: 3.406
training: epoch 175, step 5200, loss 30.906898, time: 3.407
training: epoch 175, step 5400, loss 30.921814, time: 3.405
training: epoch 175, step 5600, loss 30.903378, time: 3.412
training: epoch 175, step 5800, loss 30.897851, time: 3.413
training: epoch 175, step 6000, loss 30.888148, time: 3.414
training: epoch 175, step 6200, loss 30.869706, time: 3.406
training: epoch 175, step 6400, loss 30.852417, time: 3.405
training: epoch 175, step 6600, loss 30.852057, time: 3.411
training: epoch 175, step 6800, loss 30.848569, time: 3.414
training: epoch 175, step 7000, loss 30.857650, time: 3.416
training: epoch 175, step 7200, loss 30.861773, time: 3.414
training: epoch 175, step 7400, loss 30.837742, time: 3.413
training: epoch 175, step 7600, loss 30.853544, time: 3.413
training: epoch 175, step 7800, loss 30.850589, time: 3.417
training: epoch 175, step 7849, loss 30.858747, time: 0.836
validate: epoch 175, loss 35.111829, charcter error 6.289 time: 4.027
training: epoch 176, step 200, loss 30.717524, time: 3.360
training: epoch 176, step 400, loss 30.609314, time: 3.404
training: epoch 176, step 600, loss 30.678900, time: 3.400
training: epoch 176, step 800, loss 30.522996, time: 3.403
training: epoch 176, step 1000, loss 30.729535, time: 3.410
training: epoch 176, step 1200, loss 30.725649, time: 3.410
training: epoch 176, step 1400, loss 30.698129, time: 3.406
training: epoch 176, step 1600, loss 30.750855, time: 3.403
training: epoch 176, step 1800, loss 30.733248, time: 3.400
training: epoch 176, step 2000, loss 30.743824, time: 3.402
training: epoch 176, step 2200, loss 30.670622, time: 3.403
training: epoch 176, step 2400, loss 30.662174, time: 3.411
training: epoch 176, step 2600, loss 30.680922, time: 3.405
training: epoch 176, step 2800, loss 30.695837, time: 3.408
training: epoch 176, step 3000, loss 30.709066, time: 3.413
training: epoch 176, step 3200, loss 30.692740, time: 3.413
training: epoch 176, step 3400, loss 30.703352, time: 3.413
training: epoch 176, step 3600, loss 30.697398, time: 3.413
training: epoch 176, step 3800, loss 30.740679, time: 3.413
training: epoch 176, step 4000, loss 30.686733, time: 3.413
training: epoch 176, step 4200, loss 30.696720, time: 3.413
training: epoch 176, step 4400, loss 30.720311, time: 3.413
training: epoch 176, step 4600, loss 30.727192, time: 3.412
training: epoch 176, step 4800, loss 30.729528, time: 3.411
training: epoch 176, step 5000, loss 30.746952, time: 3.406
training: epoch 176, step 5200, loss 30.756518, time: 3.407
training: epoch 176, step 5400, loss 30.744832, time: 3.408
training: epoch 176, step 5600, loss 30.728475, time: 3.413
training: epoch 176, step 5800, loss 30.711674, time: 3.414
training: epoch 176, step 6000, loss 30.695342, time: 3.413
training: epoch 176, step 6200, loss 30.684749, time: 3.414
training: epoch 176, step 6400, loss 30.690918, time: 3.410
training: epoch 176, step 6600, loss 30.675567, time: 3.405
training: epoch 176, step 6800, loss 30.664992, time: 3.409
